id,municipio_id,clave,nombre,latitud,longitud,altitud,carta,ambito,poblacion,masculino,femenino,viviendas,lat,lng,activo,nombre_municipio,nombre_estado,estado_id
173166,994,151,Santa Rita,252944.622,992900.977,182,G14C38,R,5,0,0,2,25.4957283,-99.4836047,1,Los Ramones,Nuevo León,19
173167,994,154,Centenario (Los Bueyes),254434.169,994013.137,217,G14C27,R,0,0,0,0,25.7428247,-99.6703158,1,Los Ramones,Nuevo León,19
173168,994,158,El Mante,253802.468,994024.436,221,G14C27,R,0,0,0,0,25.6340189,-99.6734544,1,Los Ramones,Nuevo León,19
173169,994,159,Cruz Verde,253257.531,993020.345,215,G14C28,R,1,0,0,1,25.5493142,-99.5056514,1,Los Ramones,Nuevo León,19
173170,994,160,Las Delicias,254007.326,992932.172,202,G14C28,R,0,0,0,0,25.6687017,-99.49227,1,Los Ramones,Nuevo León,19
173171,994,161,Maravillas,253917.138,994109.951,232,G14C27,R,8,5,3,4,25.6547606,-99.6860975,1,Los Ramones,Nuevo León,19
173172,994,168,El Alba,253632.741,993835.225,239,G14C28,R,2,0,0,1,25.6090947,-99.6431181,1,Los Ramones,Nuevo León,19
173173,994,171,La Bandera,252848.438,994208.945,243,G14C37,R,5,0,0,1,25.4801217,-99.7024847,1,Los Ramones,Nuevo León,19
173174,994,175,La Parra,254237.893,993614.493,205,G14C28,R,3,0,0,1,25.7105258,-99.6040258,1,Los Ramones,Nuevo León,19
173175,994,176,Doña Ana,254627.379,993051.092,180,G14C18,R,0,0,0,0,25.7742719,-99.5141922,1,Los Ramones,Nuevo León,19
173176,994,177,Doña Ana,254538.899,992931.653,170,G14C18,R,0,0,0,0,25.7608053,-99.4921258,1,Los Ramones,Nuevo León,19
173177,994,179,Ensueño Sesenta y Cuatro,253549.757,994055.995,261,G14C27,R,2,0,0,1,25.5971547,-99.6822208,1,Los Ramones,Nuevo León,19
173178,994,183,Garza García,253556.934,994051.295,261,G14C27,R,2,0,0,1,25.5991483,-99.6809153,1,Los Ramones,Nuevo León,19
173179,994,185,Lina,254105.39,993649.672,213,G14C28,R,1,0,0,1,25.6848306,-99.6137978,1,Los Ramones,Nuevo León,19
173180,994,187,Los Magueyes,253541.266,993029.067,202,G14C28,R,0,0,0,0,25.5947961,-99.5080742,1,Los Ramones,Nuevo León,19
173181,994,188,Casa Blanca,254904.09,993720.526,196,G14C18,R,0,0,0,0,25.8178028,-99.6223683,1,Los Ramones,Nuevo León,19
173182,994,190,San Roberto,253748.233,994345.069,240,G14C27,R,4,0,0,2,25.6300647,-99.7291858,1,Los Ramones,Nuevo León,19
173183,994,191,El Perico (Rincón del Valle),253049.386,992704.399,181,G14C28,R,3,0,0,1,25.5137183,-99.4512219,1,Los Ramones,Nuevo León,19
173184,994,192,La Presa,253110.22,993813.777,229,G14C28,R,0,0,0,0,25.5195056,-99.6371603,1,Los Ramones,Nuevo León,19
173185,994,193,Rancho Nuevo,253621.587,993921.69,250,G14C28,R,1,0,0,1,25.6059964,-99.656025,1,Los Ramones,Nuevo León,19
173186,994,195,La Rosita,254840.95,993845.854,202,G14C18,R,0,0,0,0,25.811375,-99.6460706,1,Los Ramones,Nuevo León,19
173187,994,196,El Sabinito,253159.78,992641.238,182,G14C28,R,0,0,0,0,25.5332722,-99.4447883,1,Los Ramones,Nuevo León,19
173188,994,197,Sabinos Altos,253141.051,993939.328,228,G14C28,R,0,0,0,0,25.5280697,-99.6609244,1,Los Ramones,Nuevo León,19
173189,994,198,Salinillas (La Herradura),253958.554,993549.813,210,G14C28,R,4,0,0,1,25.666265,-99.5971703,1,Los Ramones,Nuevo León,19
173190,994,199,San Bartolo,254118.28,994352.801,243,G14C27,R,46,23,23,9,25.6884111,-99.7313336,1,Los Ramones,Nuevo León,19
173191,994,201,San Francisco (Rolando Martínez),254010.08,993834.859,211,G14C28,R,4,0,0,1,25.6694667,-99.6430164,1,Los Ramones,Nuevo León,19
173192,994,202,San Guillermo (San Marcos),254626.395,993234.002,180,G14C18,R,0,0,0,0,25.7739986,-99.5427783,1,Los Ramones,Nuevo León,19
173193,994,204,El Alegre,254427.156,993120.029,182,G14C28,R,0,0,0,0,25.7408767,-99.5222303,1,Los Ramones,Nuevo León,19
173194,994,205,El Vergel,255236.794,994117.238,256,G14C17,R,0,0,0,0,25.8768872,-99.6881217,1,Los Ramones,Nuevo León,19
173195,994,206,Víctor Rodríguez (Loma Prieta),253515.532,992910.649,199,G14C28,R,0,0,0,0,25.5876478,-99.4862914,1,Los Ramones,Nuevo León,19
173196,994,210,El Alto,253626.719,993854.909,245,G14C28,R,5,0,0,2,25.6074219,-99.6485858,1,Los Ramones,Nuevo León,19
173197,994,211,Fevi,253550.252,994016.42,249,G14C27,R,0,0,0,0,25.5972922,-99.6712278,1,Los Ramones,Nuevo León,19
173198,994,212,Kilómetro Sesenta y Ocho (El Alto),253625.231,993909.489,251,G14C28,R,6,0,0,2,25.6070086,-99.6526358,1,Los Ramones,Nuevo León,19
173199,994,213,El Fundador,253323.747,993856.372,241,G14C28,R,1,0,0,1,25.5565964,-99.6489922,1,Los Ramones,Nuevo León,19
173200,994,215,El Ébano,253907.592,993248.797,197,G14C28,R,2,0,0,1,25.6521089,-99.5468881,1,Los Ramones,Nuevo León,19
173201,994,216,El Mezquital,252824.661,994126.935,252,G14C37,R,0,0,0,0,25.4735169,-99.6908153,1,Los Ramones,Nuevo León,19
173202,994,218,Comas Altas,253246.756,992833.605,200,G14C28,R,0,0,0,0,25.5463211,-99.4760014,1,Los Ramones,Nuevo León,19
173203,994,220,Los Pilares,253321.235,992908.409,210,G14C28,R,5,0,0,1,25.5558986,-99.4856692,1,Los Ramones,Nuevo León,19
173204,994,221,Rancho Viejo,254206.958,992701.724,190,G14C28,R,0,0,0,0,25.7019328,-99.4504789,1,Los Ramones,Nuevo León,19
173205,994,222,Maribel,253224.785,993629.484,213,G14C28,R,6,0,0,1,25.5402181,-99.60819,1,Los Ramones,Nuevo León,19
173206,994,223,El Apartadero,253759.812,993028.332,207,G14C28,R,0,0,0,0,25.6332811,-99.50787,1,Los Ramones,Nuevo León,19
173207,994,228,El Güero,253600.623,994113.203,261,G14C27,R,0,0,0,0,25.6001731,-99.6870008,1,Los Ramones,Nuevo León,19
173208,994,229,La Peña (La Peña Uno),253204.859,992556.207,180,G14C28,R,2,0,0,1,25.5346831,-99.4322797,1,Los Ramones,Nuevo León,19
173209,994,230,El Sabinito (Rincón del Valle),253144.394,992721.041,183,G14C28,R,0,0,0,0,25.5289983,-99.4558447,1,Los Ramones,Nuevo León,19
173210,994,231,Noel Ramírez,253419.255,992945.082,210,G14C28,R,0,0,0,0,25.5720153,-99.4958561,1,Los Ramones,Nuevo León,19
173211,994,232,Bonifacio González,253249.839,992901.582,206,G14C28,R,1,0,0,1,25.5471775,-99.4837728,1,Los Ramones,Nuevo León,19
173212,994,233,Ninguno,252949.893,993251.546,203,G14C38,R,0,0,0,0,25.4971925,-99.5476517,1,Los Ramones,Nuevo León,19
173213,994,234,Bonanza,253059.546,993117.748,210,G14C28,R,5,0,0,1,25.5165406,-99.5215967,1,Los Ramones,Nuevo León,19
173214,994,235,Pipere,253251.773,993714.099,226,G14C28,R,4,0,0,1,25.5477147,-99.6205831,1,Los Ramones,Nuevo León,19
173215,994,236,La Colorada,253003.444,993602.646,207,G14C28,R,9,2,7,4,25.5009567,-99.600735,1,Los Ramones,Nuevo León,19
173216,994,237,El Norteño,252929.428,993822.034,240,G14C38,R,0,0,0,0,25.4915078,-99.6394539,1,Los Ramones,Nuevo León,19
173217,994,238,El Mayorazgo,252915.429,993848.006,236,G14C38,R,4,0,0,2,25.4876192,-99.6466683,1,Los Ramones,Nuevo León,19
173218,994,239,Los Chaparros Número Dos,252825.152,994309.922,252,G14C37,R,7,0,0,2,25.4736533,-99.7194228,1,Los Ramones,Nuevo León,19
173219,994,240,Llano Dos,254830.708,993816.451,196,G14C18,R,0,0,0,0,25.80853,-99.6379031,1,Los Ramones,Nuevo León,19
173220,994,241,El Brasilal,255313.353,993921.666,259,G14C18,R,0,0,0,0,25.8870425,-99.6560183,1,Los Ramones,Nuevo León,19
173221,994,242,La Morita,255328.634,994157.751,274,G14C17,R,5,0,0,1,25.8912872,-99.6993753,1,Los Ramones,Nuevo León,19
173222,994,243,La Ponderosa,255318.78,994118.493,270,G14C17,R,3,0,0,1,25.88855,-99.6884703,1,Los Ramones,Nuevo León,19
173223,994,244,Los Tres Potrillos,254316.618,993716.827,207,G14C28,R,1,0,0,1,25.7212828,-99.6213408,1,Los Ramones,Nuevo León,19
173224,994,245,Beto Rodríguez,254635.702,993704.562,191,G14C18,R,0,0,0,0,25.7765839,-99.6179339,1,Los Ramones,Nuevo León,19
173225,994,246,Los Ochoa,254443.156,993706.845,199,G14C28,R,0,0,0,0,25.7453211,-99.6185681,1,Los Ramones,Nuevo León,19
173226,994,247,Los Dos Puentes,253846.569,993617.979,209,G14C28,R,0,0,0,0,25.6462692,-99.6049942,1,Los Ramones,Nuevo León,19
173227,994,248,El Ebanito,253801.336,993231.609,210,G14C28,R,3,0,0,1,25.6337044,-99.5421136,1,Los Ramones,Nuevo León,19
173228,994,249,Las Presas,253925.984,992651.935,188,G14C28,R,10,6,4,3,25.6572178,-99.4477597,1,Los Ramones,Nuevo León,19
173229,994,250,Zacahuixtle,253912.223,992617.821,194,G14C28,R,6,0,0,1,25.6533953,-99.4382836,1,Los Ramones,Nuevo León,19
173230,994,251,Lucio Leal,253919.845,992727.4,192,G14C28,R,5,0,0,2,25.6555125,-99.4576111,1,Los Ramones,Nuevo León,19
173231,994,252,La Ermita,254048.041,992731.042,197,G14C28,R,4,0,0,1,25.6800114,-99.4586228,1,Los Ramones,Nuevo León,19
173232,994,253,La Aurora,254226.16,992910.96,200,G14C28,R,1,0,0,1,25.7072667,-99.4863778,1,Los Ramones,Nuevo León,19
173233,994,254,Guadalupe,254453.142,993327.698,185,G14C28,R,8,0,0,2,25.748095,-99.5576939,1,Los Ramones,Nuevo León,19
173234,994,255,Toribio Pérez,254536.636,993258.194,183,G14C18,R,0,0,0,0,25.7601767,-99.5494983,1,Los Ramones,Nuevo León,19
173235,994,256,Juan Cruz,254521.176,993333.07,185,G14C18,R,0,0,0,0,25.7558822,-99.5591861,1,Los Ramones,Nuevo León,19
173236,994,257,El Diamante,254314.339,993341.167,186,G14C28,R,0,0,0,0,25.7206497,-99.5614353,1,Los Ramones,Nuevo León,19
173237,994,258,Baltazar González Rodríguez,254835.824,993026.081,170,G14C18,R,7,0,0,1,25.8099511,-99.5072447,1,Los Ramones,Nuevo León,19
173238,994,259,La Piedra,254909.265,992944.915,170,G14C18,R,4,0,0,1,25.8192403,-99.4958097,1,Los Ramones,Nuevo León,19
173239,994,260,Timoteo Gómez,254830.972,993347.481,179,G14C18,R,0,0,0,0,25.8086033,-99.5631892,1,Los Ramones,Nuevo León,19
173240,994,261,Los Dos Ríos,254000.119,993823.006,216,G14C28,R,6,0,0,1,25.6666997,-99.6397239,1,Los Ramones,Nuevo León,19
173241,994,262,San Cosme,253832.009,994026.368,225,G14C27,R,0,0,0,0,25.6422247,-99.6739911,1,Los Ramones,Nuevo León,19
173242,994,263,El Cuervo,254155.955,994030.115,222,G14C27,R,0,0,0,0,25.6988764,-99.6750319,1,Los Ramones,Nuevo León,19
173243,994,264,Cayetano Garza,254229.945,993821.268,209,G14C28,R,0,0,0,0,25.7083181,-99.6392411,1,Los Ramones,Nuevo León,19
173244,994,265,Valle Alto,253805.591,993158.586,211,G14C28,R,0,0,0,0,25.6348864,-99.5329406,1,Los Ramones,Nuevo León,19
173245,994,266,El Venadito,254332.166,992959.283,185,G14C28,R,0,0,0,0,25.7256017,-99.4998008,1,Los Ramones,Nuevo León,19
173246,994,267,Los Ramones [Asociación Ganadera],253956.803,993746.41,216,G14C28,R,4,0,0,1,25.6657786,-99.6295583,1,Los Ramones,Nuevo León,19
173247,994,268,El Faisán,253856.62,993753.907,220,G14C28,R,0,0,0,0,25.6490611,-99.6316408,1,Los Ramones,Nuevo León,19
173248,994,269,El Corral de Fierro,253530.429,993726.439,241,G14C28,R,0,0,0,0,25.5917858,-99.6240108,1,Los Ramones,Nuevo León,19
173249,994,270,El Carmen,253631.055,994057.758,241,G14C27,R,1,0,0,1,25.6086264,-99.6827106,1,Los Ramones,Nuevo León,19
173250,994,271,Cinco de Mayo,252445.682,994520.526,280,G14C37,R,9,6,3,5,25.4126894,-99.7557017,1,Los Ramones,Nuevo León,19
173251,994,272,Las Alazanas,252514.4,994416.419,274,G14C37,R,0,0,0,0,25.4206667,-99.7378942,1,Los Ramones,Nuevo León,19
173252,994,273,El Abrevadero,252616.914,994521.027,256,G14C37,R,0,0,0,0,25.4380317,-99.7558408,1,Los Ramones,Nuevo León,19
173253,994,274,Los Fresnos,254918.181,992650.731,160,G14C18,R,0,0,0,0,25.8217169,-99.4474253,1,Los Ramones,Nuevo León,19
173254,994,275,El Rosario,254915.973,992712.592,160,G14C18,R,0,0,0,0,25.8211036,-99.4534978,1,Los Ramones,Nuevo León,19
173255,994,276,Rancho Nuevo,254244.86,992534.877,190,G14C28,R,1,0,0,1,25.7124611,-99.4263547,1,Los Ramones,Nuevo León,19
173256,994,277,Órgano (Tres Hermanos),252418.628,994029.453,262,G14C37,R,0,0,0,0,25.4051744,-99.6748481,1,Los Ramones,Nuevo León,19
173257,994,279,San José,254202.262,993808.64,205,G14C28,R,0,0,0,0,25.7006283,-99.6357333,1,Los Ramones,Nuevo León,19
173258,994,280,Leobardo Molina,254101.698,993806.982,210,G14C28,R,0,0,0,0,25.683805,-99.6352728,1,Los Ramones,Nuevo León,19
173259,994,281,Ninguno,254952.416,993934.281,213,G14C18,R,0,0,0,0,25.8312267,-99.6595225,1,Los Ramones,Nuevo León,19
173260,994,282,Las Piedritas,253753.63,993807.214,224,G14C28,R,0,0,0,0,25.6315639,-99.6353372,1,Los Ramones,Nuevo León,19
173261,994,283,Saturnino Castillo,253707.096,993833.964,226,G14C28,R,0,0,0,0,25.6186378,-99.6427678,1,Los Ramones,Nuevo León,19
173262,994,284,El Chapote,253615.028,994101.435,261,G14C27,R,1,0,0,1,25.6041744,-99.6837319,1,Los Ramones,Nuevo León,19
173263,994,285,Guillermo Garza,252940.01,993316.477,203,G14C38,R,1,0,0,1,25.4944472,-99.5545769,1,Los Ramones,Nuevo León,19
173264,994,286,El Gusto,252830.73,994224.27,251,G14C37,R,0,0,0,0,25.4752028,-99.7067417,1,Los Ramones,Nuevo León,19
173265,994,288,Las Palmas,254837.134,993501.207,182,G14C18,R,0,0,0,0,25.810315,-99.5836686,1,Los Ramones,Nuevo León,19
173266,994,289,San Bartolo,254225.992,994541.164,259,G14C27,R,14,7,7,5,25.70722,-99.7614344,1,Los Ramones,Nuevo León,19
173267,994,290,San Bartolo,254222.905,994510.195,258,G14C27,R,31,15,16,9,25.7063625,-99.7528319,1,Los Ramones,Nuevo León,19
173268,994,291,El Palmarujo,253303.891,994232.448,241,G14C27,R,1,0,0,1,25.5510808,-99.7090133,1,Los Ramones,Nuevo León,19
173269,994,292,Los Abuelos,253947.22,992756.43,200,G14C28,R,8,0,0,1,25.6631167,-99.465675,1,Los Ramones,Nuevo León,19
173270,994,293,El Ancón,253144.503,994058.552,224,G14C27,R,1,0,0,1,25.5290286,-99.6829311,1,Los Ramones,Nuevo León,19
173271,994,294,El Ayancual [Deportivo],253802.823,994405.016,236,G14C27,R,0,0,0,0,25.6341175,-99.7347267,1,Los Ramones,Nuevo León,19
173272,994,295,El Ebanito Tres (El Alto),253739.916,993240.967,213,G14C28,R,0,0,0,0,25.6277544,-99.5447131,1,Los Ramones,Nuevo León,19
173273,994,296,La Estrella,253915.647,993215.182,200,G14C28,R,1,0,0,1,25.6543464,-99.5375506,1,Los Ramones,Nuevo León,19
173274,994,297,La Gloria,253232.041,994125.907,230,G14C27,R,3,0,0,1,25.5422336,-99.6905297,1,Los Ramones,Nuevo León,19
173275,994,298,Piedras Negras,253833.229,993139.809,206,G14C28,R,0,0,0,0,25.6425636,-99.5277247,1,Los Ramones,Nuevo León,19
173276,994,299,Los Cabrera,253535.862,994328.004,249,G14C27,R,2,0,0,1,25.593295,-99.7244456,1,Los Ramones,Nuevo León,19
173277,994,300,Los Cuates,253731.899,993627.231,223,G14C28,R,5,0,0,1,25.6255275,-99.6075642,1,Los Ramones,Nuevo León,19
173278,994,301,Los Nogalitos,253408.114,994316.211,251,G14C27,R,5,0,0,1,25.5689206,-99.7211697,1,Los Ramones,Nuevo León,19
173279,994,303,La Gloria,253218.557,994031.309,226,G14C27,R,0,0,0,0,25.5384881,-99.6753636,1,Los Ramones,Nuevo León,19
173280,994,304,San Isidro,253622.062,994402.975,238,G14C27,R,2,0,0,1,25.6061283,-99.7341597,1,Los Ramones,Nuevo León,19
173281,994,305,La Palmita,253622.609,994315.878,271,G14C27,R,2,0,0,1,25.6062803,-99.7210772,1,Los Ramones,Nuevo León,19
173282,994,306,Santa Cruz,253300.954,992936.776,221,G14C28,R,1,0,0,1,25.550265,-99.4935489,1,Los Ramones,Nuevo León,19
173283,994,307,San Pablo (Los Magueyes),253732.0,992906.0,213,G14C28,R,0,0,0,0,25.6255556,-99.485,1,Los Ramones,Nuevo León,19
173284,994,308,Dieciocho Hermanos y un Cuñado,253333.849,993722.242,244,G14C28,R,0,0,0,0,25.5594025,-99.622845,1,Los Ramones,Nuevo León,19
173285,994,310,AS,253619.6,993912.679,250,G14C28,R,4,0,0,1,25.6054444,-99.6535219,1,Los Ramones,Nuevo León,19
173286,994,311,La Esperanza,254243.343,993821.178,210,G14C28,R,2,0,0,1,25.7120397,-99.6392161,1,Los Ramones,Nuevo León,19
173287,994,312,Palo Blanco,254213.321,993537.594,200,G14C28,R,2,0,0,1,25.7037003,-99.5937761,1,Los Ramones,Nuevo León,19
173288,995,1,Rayones,250105.24,1000423.57,840,G14C46,U,361,172,189,126,25.0181222,-100.0732139,1,Rayones,Nuevo León,19
173289,995,2,Las Adjuntas,251011.888,1001507.501,1450,G14C46,R,8,0,0,2,25.1699689,-100.2520836,1,Rayones,Nuevo León,19
173290,995,3,Las Adjuntas,250339.267,1000811.595,947,G14C46,R,0,0,0,0,25.0609075,-100.1365542,1,Rayones,Nuevo León,19
173291,995,4,El Aguacate,250134.639,995928.579,721,G14C47,R,11,7,4,5,25.0262886,-99.9912719,1,Rayones,Nuevo León,19
173292,995,11,El Ancón,250901.647,1000909.863,1110,G14C46,R,18,9,9,4,25.1504575,-100.1527397,1,Rayones,Nuevo León,19
173293,995,12,El Arbolito,251137.024,1001251.945,1276,G14C46,R,15,11,4,3,25.1936178,-100.2144292,1,Rayones,Nuevo León,19
173294,995,16,La Cieneguilla (Puerto el Barro),250941.702,1001311.738,1813,G14C46,R,8,0,0,2,25.1615839,-100.2199272,1,Rayones,Nuevo León,19
173295,995,17,Ignacio Zaragoza (El Barreal),250201.353,1000609.243,868,G14C46,R,53,28,25,20,25.0337092,-100.1025675,1,Rayones,Nuevo León,19
173296,995,18,El Becerro,250218.732,1000646.562,880,G14C46,R,1,0,0,1,25.0385367,-100.1129339,1,Rayones,Nuevo León,19
173297,995,19,El Blanquillo,250309.963,995931.833,691,G14C47,R,0,0,0,0,25.0527675,-99.9921758,1,Rayones,Nuevo León,19
173298,995,20,La Boquilla,245935.529,1000444.201,912,G14C56,R,0,0,0,0,24.9932025,-100.0789447,1,Rayones,Nuevo León,19
173299,995,24,Las Cañadas,251113.194,1001233.098,1299,G14C46,R,79,38,41,20,25.1869983,-100.2091939,1,Rayones,Nuevo León,19
173300,995,25,Cartagena,250802.537,1000857.383,1080,G14C46,R,9,0,0,1,25.1340381,-100.1492731,1,Rayones,Nuevo León,19
173301,995,26,El Carrillo,250617.551,1000803.27,1031,G14C46,R,6,0,0,2,25.1048753,-100.1342417,1,Rayones,Nuevo León,19
173302,995,29,Pablo L. Sidar (Casillas),251150.683,1001248.148,1267,G14C46,R,183,92,91,53,25.1974119,-100.2133744,1,Rayones,Nuevo León,19
173303,995,30,Las Casitas,251444.935,1001213.32,1788,G14C46,R,6,0,0,1,25.2458153,-100.2037,1,Rayones,Nuevo León,19
173304,995,31,La Cebolla,251234.581,1000956.201,2603,G14C46,R,28,17,11,8,25.2096058,-100.1656114,1,Rayones,Nuevo León,19
173305,995,34,San Ciprián (Ciprián de Abajo),250059.249,1000116.213,768,G14C46,R,18,9,9,5,25.0164581,-100.0211703,1,Rayones,Nuevo León,19
173306,995,37,La Conducta,251303.457,1001030.705,2484,G14C46,R,2,0,0,1,25.2176269,-100.1751958,1,Rayones,Nuevo León,19
173307,995,38,Los Cuartos,250516.709,1000734.353,979,G14C46,R,18,10,8,4,25.0879747,-100.1262092,1,Rayones,Nuevo León,19
173308,995,39,El Cuervo,250158.282,1000637.494,892,G14C46,R,36,19,17,12,25.0328561,-100.110415,1,Rayones,Nuevo León,19
173309,995,41,Chihuahua,250123.866,1000343.841,809,G14C46,R,1,0,0,1,25.0232961,-100.0621781,1,Rayones,Nuevo León,19
173310,995,45,Emilio Carranza,250732.359,1000838.037,1089,G14C46,R,173,96,77,47,25.1256553,-100.1438992,1,Rayones,Nuevo León,19
173311,995,46,El Encinal (El Encinal de Arriba),250119.094,1000602.392,970,G14C46,R,0,0,0,0,25.0219706,-100.1006644,1,Rayones,Nuevo León,19
173312,995,47,Los Encinos,251048.49,1001115.36,1189,G14C46,R,55,28,27,13,25.1801361,-100.1876,1,Rayones,Nuevo León,19
173313,995,50,La Florida,250117.886,1000244.073,794,G14C46,R,0,0,0,0,25.021635,-100.0455758,1,Rayones,Nuevo León,19
173314,995,51,Las Gallinas,251250.001,1001322.467,1291,G14C46,R,45,23,22,11,25.2138892,-100.2229075,1,Rayones,Nuevo León,19
173315,995,52,El Garabatillal,251038.709,1001426.04,1394,G14C46,R,0,0,0,0,25.1774192,-100.2405667,1,Rayones,Nuevo León,19
173316,995,53,La Gloria,250144.05,1000452.305,860,G14C46,R,0,0,0,0,25.0289028,-100.0811958,1,Rayones,Nuevo León,19
173317,995,56,El Goche,250206.979,1000644.342,887,G14C46,R,88,45,43,32,25.0352719,-100.1123172,1,Rayones,Nuevo León,19
173318,995,58,Los Pavorreales (La Hacienda),250654.476,1000829.097,1036,G14C46,R,8,0,0,2,25.1151322,-100.1414158,1,Rayones,Nuevo León,19
173319,995,59,El Jabalí,250257.413,1000719.93,913,G14C46,R,2,0,0,1,25.0492814,-100.1222028,1,Rayones,Nuevo León,19
173320,995,60,Juquialanes,250012.071,1000350.203,865,G14C46,R,8,3,5,4,25.0033531,-100.0639453,1,Rayones,Nuevo León,19
173321,995,61,Labores de Adentro,251051.601,1001341.683,1338,G14C46,R,27,10,17,5,25.1810003,-100.2282453,1,Rayones,Nuevo León,19
173322,995,68,Las Medias,251129.007,1001157.215,1220,G14C46,R,21,11,10,5,25.1913908,-100.1992264,1,Rayones,Nuevo León,19
173323,995,69,La Merced,250123.137,1000059.88,758,G14C46,R,8,5,3,3,25.0230936,-100.0166333,1,Rayones,Nuevo León,19
173324,995,70,La Mesa,250231.294,1000633.027,906,G14C46,R,9,5,4,4,25.0420261,-100.1091742,1,Rayones,Nuevo León,19
173325,995,71,Míreles y Anexas (Los Metates),250134.752,1000352.946,822,G14C46,R,10,0,0,2,25.02632,-100.0647072,1,Rayones,Nuevo León,19
173326,995,72,Monte Blanco,250235.853,1000710.607,915,G14C46,R,9,4,5,4,25.0432925,-100.1196131,1,Rayones,Nuevo León,19
173327,995,73,Monte Redondo,251021.036,1001043.873,1183,G14C46,R,5,0,0,1,25.17251,-100.1788536,1,Rayones,Nuevo León,19
173328,995,74,La Morita,251225.675,1001253.188,1260,G14C46,R,12,3,9,3,25.2071319,-100.2147744,1,Rayones,Nuevo León,19
173329,995,75,El Nogal,250246.133,1000731.848,906,G14C46,R,10,6,4,4,25.0461481,-100.1255133,1,Rayones,Nuevo León,19
173330,995,76,Los Nogales,250938.269,1000948.823,1128,G14C46,R,49,24,25,19,25.1606303,-100.1635619,1,Rayones,Nuevo León,19
173331,995,77,La Nopalera,250719.236,1000824.579,1061,G14C46,R,0,0,0,0,25.12201,-100.1401608,1,Rayones,Nuevo León,19
173332,995,81,Paredes,250118.719,1000138.908,775,G14C46,R,0,0,0,0,25.0218664,-100.0274744,1,Rayones,Nuevo León,19
173333,995,82,Pedro Carrizales,250043.649,1000325.899,830,G14C46,R,104,59,45,27,25.0121247,-100.0571942,1,Rayones,Nuevo León,19
173334,995,83,Pedro Carrizales,245844.885,1000353.275,967,G14C56,R,129,74,55,33,24.9791347,-100.0647986,1,Rayones,Nuevo León,19
173335,995,84,La Peña,250134.303,1000254.641,806,G14C46,R,3,0,0,1,25.0261953,-100.0485114,1,Rayones,Nuevo León,19
173336,995,86,El Pinito,250207.843,995924.428,707,G14C47,R,0,0,0,0,25.0355119,-99.9901189,1,Rayones,Nuevo León,19
173337,995,87,Los Pocitos,251406.442,1001136.173,2164,G14C46,R,13,7,6,4,25.2351228,-100.1933814,1,Rayones,Nuevo León,19
173338,995,88,Potrerillos,250438.981,1001308.794,1292,G14C46,R,0,0,0,0,25.0774947,-100.2191094,1,Rayones,Nuevo León,19
173339,995,90,Puerto Grande,251336.103,1001056.345,2454,G14C46,R,39,20,19,9,25.2266953,-100.1823181,1,Rayones,Nuevo León,19
173340,995,93,Los Quemaditos,251118.666,1001334.94,1350,G14C46,R,9,0,0,2,25.1885183,-100.2263722,1,Rayones,Nuevo León,19
173341,995,95,El Ranchito,251326.893,1001055.388,2487,G14C46,R,20,7,13,4,25.2241369,-100.1820522,1,Rayones,Nuevo León,19
173342,995,97,El Real (El Realito),251138.12,1001205.999,1222,G14C46,R,8,3,5,3,25.1939222,-100.2016664,1,Rayones,Nuevo León,19
173343,995,98,Los García (Los Rincones),250144.788,1000615.216,863,G14C46,R,9,0,0,2,25.0291078,-100.1042267,1,Rayones,Nuevo León,19
173344,995,99,La Sabanilla,250204.301,1000520.88,886,G14C46,R,6,3,3,3,25.0345281,-100.0891333,1,Rayones,Nuevo León,19
173345,995,102,San Andrés,250219.314,995918.543,702,G14C47,R,6,0,0,1,25.0386983,-99.9884842,1,Rayones,Nuevo León,19
173346,995,103,San Blas,250153.266,1000514.13,865,G14C46,R,15,7,8,3,25.0314628,-100.0872583,1,Rayones,Nuevo León,19
173347,995,105,San Juanito,250155.478,1000551.878,864,G14C46,R,14,5,9,5,25.0320772,-100.0977439,1,Rayones,Nuevo León,19
173348,995,106,San Pablo,250216.399,1000722.421,897,G14C46,R,0,0,0,0,25.0378886,-100.1228947,1,Rayones,Nuevo León,19
173349,995,108,Santa Rita,250921.016,1000940.232,1126,G14C46,R,5,0,0,1,25.1558378,-100.1611756,1,Rayones,Nuevo León,19
173350,995,109,José María Morelos (Santa Rosa),250449.994,1001205.998,1235,G14C46,R,207,115,92,54,25.0805539,-100.2016661,1,Rayones,Nuevo León,19
173351,995,110,El Taray,251346.059,1001107.5,2323,G14C46,R,8,5,3,3,25.2294608,-100.1854167,1,Rayones,Nuevo León,19
173352,995,113,El Tepozán,251254.601,1001022.124,2504,G14C46,R,14,8,6,5,25.2151669,-100.1728122,1,Rayones,Nuevo León,19
173353,995,115,El Topetón,250217.986,1000703.729,894,G14C46,R,0,0,0,0,25.0383294,-100.1177025,1,Rayones,Nuevo León,19
173354,995,118,La Tosca,250508.187,1000721.139,984,G14C46,R,4,0,0,2,25.0856075,-100.1225386,1,Rayones,Nuevo León,19
173355,995,119,Las Trancas,251300.595,1001322.726,1297,G14C46,R,24,13,11,8,25.2168319,-100.2229794,1,Rayones,Nuevo León,19
173356,995,120,Los Tuceros,245951.455,1000437.129,901,G14C56,R,0,0,0,0,24.9976264,-100.0769803,1,Rayones,Nuevo León,19
