TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,nombre,nombre_municipio,nombre_estado,carta,ambito,poblacion,masculino,femenino,viviendas
913,2,C,Hogar,98.36,10,10,26.05574,-98.28835,Hogar Reunión,UT_DENSIDAD,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
914,2,B,Receso,112.3,10,10,26.04321,-97.95335,Parada Técnica,UT_GAS_URBANA,TRAIN,San Antonio,Río Bravo,Tamaulipas,G14B84,R,14,9,5,4
915,2,C,Hogar,105.74,10,10,26.07616,-98.28808,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
916,2,C,Receso,92.0,10,6,26.05247,-97.95191,Parada Técnica,UT_DENSIDAD,TRAIN,Nuevo Progreso,Río Bravo,Tamaulipas,G14B84,U,10178,5188,4990,2539
917,2,C,Hogar,214.2,10,14,26.06344,-98.37474,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Palmas,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
883,2,C,Receso,103.3,10,8,26.0646,-98.2845,Clásico,UT_GAS_URBANA,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
864,2,C,Receso,0.0,0,0,26.03357,-98.26942,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Los Mares (Gregorio Mares),Reynosa,Tamaulipas,G14B83,R,7,5,2,3
865,2,C,Hogar,0.0,0,0,26.00448,-98.25235,Hogar Reunión,UT_DENSIDAD,TRAIN,Santa Julia [Granja Avícola],Reynosa,Tamaulipas,G14D13,R,0,0,0,0
866,2,C,Receso,0.0,0,0,26.03853,-98.30021,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
875,2,BC,Receso,107.7,10,12,26.0857,-98.29232,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
876,2,BC,Hogar,126.0,10,10,26.08091,-98.27484,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
877,2,CD,Receso,191.2,10,10,26.03791,-98.36191,Hogar Reunión,UT_DENSIDAD,TRAIN,Siete Hermanos,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
2,2,C,Hogar,0.0,0,0,26.04198,-98.3562,Hogar Reunión,UT_DENSIDAD,TRAIN,Siete Hermanos,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
879,2,C,Receso,110.0,10,10,26.09214,-98.2756,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
881,2,B,Hogar,130.0,10,10,26.07699,-98.277,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
882,2,B,Receso,110.0,10,10,26.0883,-98.27013,Clásico,UT_DENSIDAD,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
918,2,C,Hogar,111.75,10,10,26.07442,-98.30989,Hogar Reunión,UT_DENSIDAD,TRAIN,Valle Alto,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
884,2,C,Base,122.54,8,12,26.0896,-98.27616,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
885,2,B,Receso,110.15,10,9,25.98226,-98.09069,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Ciudad Río Bravo,Río Bravo,Tamaulipas,G14D13,U,95647,47631,48016,25373
886,2,BC,Base,94.3,10,9,26.06934,-98.29477,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
887,2,C,Receso,188.99,0,11,26.05794,-98.29427,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
888,2,C,Hogar,121.0,10,14,26.06334,-98.28745,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
889,2,BC,Hogar,133.0,10,14,26.07191,-98.27563,Hogar Reunión,UT_DENSIDAD,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
891,2,C,Hogar,113.17,12,6,25.97946,-98.06868,Hogar Reunión,UT_GAS_URBANA,TRAIN,Jesús Martínez,Río Bravo,Tamaulipas,G14D13,R,0,0,0,0
892,2,C,Hogar,110.0,10,10,26.0774,-98.29348,Hogar Reunión,UT_DENSIDAD,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
893,2,BC,Hogar,124.68,10,11,26.08725,-98.30295,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
953,2,C,Hogar,98.0,10,10,26.08276,-98.28998,Hogar Reunión,UT_DENSIDAD,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
942,2,C,Receso,130.0,12,9,25.9883,-98.11208,Parada Técnica,UT_GAS_URBANA,TRAIN,Ninguno,Río Bravo,Tamaulipas,G14D13,R,0,0,0,0
943,2,C,Hogar,115.0,12,10,26.05403,-98.38253,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Palmas,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
944,2,C,Hogar,120.0,10,10,25.99662,-98.06202,Hogar Reunión,UT_DENSIDAD,TRAIN,El Diamante,Río Bravo,Tamaulipas,G14B83,R,2,0,0,1
945,2,C,Hogar,130.0,12,14,25.98966,-98.08214,Hogar Reunión,UT_DENSIDAD,TRAIN,Ciudad Río Bravo,Río Bravo,Tamaulipas,G14D13,U,95647,47631,48016,25373
946,2,C,Hogar,146.0,10,12,26.03574,-98.39134,Hogar Reunión,UT_DENSIDAD,TRAIN,Bertha de Gama,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
947,2,C,Hogar,112.0,10,11,26.0662,-98.267,Hogar Reunión,UT_DENSIDAD,TRAIN,Arnoldo García Olivares,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
948,2,C,Hogar,117.0,11,11,26.05154,-98.41472,Hogar Reunión,UT_DENSIDAD,TRAIN,El Pinto,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
949,2,C,Receso,107.0,10,10,26.06029,-98.24792,Hogar Reunión,UT_GAS_URBANA,TRAIN,Arnoldo García Olivares,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
951,2,C,Receso,130.0,12,6,26.08338,-98.30352,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
952,2,C,Receso,130.0,10,10,26.04772,-98.30035,Hogar Reunión,UT_GAS_URBANA,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
941,2,C,Hogar,122.0,11,10,26.00379,-98.25312,Hogar Reunión,UT_DENSIDAD,TRAIN,Santa Julia [Granja Avícola],Reynosa,Tamaulipas,G14D13,R,0,0,0,0
954,2,C,Hogar,116.25,0,10,26.06715,-98.32452,Hogar Reunión,UT_DENSIDAD,TRAIN,Valle Alto,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
955,2,C,Hogar,117.0,11,12,26.00686,-98.06271,Barrio Competido,UT_DENSIDAD,TRAIN,El Diamante,Río Bravo,Tamaulipas,G14B83,R,2,0,0,1
956,2,C,Receso,121.0,10,10,25.98349,-98.08468,Hogar Reunión,UT_DENSIDAD,TRAIN,Ciudad Río Bravo,Río Bravo,Tamaulipas,G14D13,U,95647,47631,48016,25373
957,2,C,Hogar,145.0,10,13,26.03575,-98.3799,Hogar Reunión,UT_DENSIDAD,TRAIN,Siete Hermanos,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
958,2,CD,Receso,125.0,10,12,25.99809,-98.08917,Parada Técnica,UT_DENSIDAD,TRAIN,Río Bravo,Río Bravo,Tamaulipas,G14B83,R,9,0,0,2
959,2,B,Receso,118.0,11,11,26.06102,-98.29517,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
961,2,C,Receso,109.0,11,10,26.23095,-98.66727,Parada Técnica,UT_CARRETERA_GAS,TRAIN,La Cuchilla (Los Miranda),Gustavo Díaz Ordaz,Tamaulipas,G14B82,R,4,3,1,4
962,2,C,Hogar,136.0,10,12,26.02219,-98.27036,Hogar Reunión,UT_DENSIDAD,TRAIN,El Socorro,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
963,2,C,Receso,132.0,11,12,26.06109,-98.35409,Hogar Reunión,UT_DENSIDAD,TRAIN,Valle Alto,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
919,2,BC,Hogar,100.0,10,10,26.05088,-98.32233,Hogar Reunión,UT_DENSIDAD,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
921,2,C,Receso,132.0,10,12,26.00836,-98.20679,Parada Técnica,UT_GAS_URBANA,TRAIN,El Guerreño,Reynosa,Tamaulipas,G14B83,R,28,13,15,7
922,2,C,Hogar,143.18,13,12,26.0662,-98.34108,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Valle Alto,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
923,2,C,Receso,96.36,12,10,26.08281,-98.28388,Oficinistas,UT_DENSIDAD,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
924,2,C,Hogar,105.26,12,10,26.06088,-98.28161,Hogar Reunión,UT_DENSIDAD,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
925,2,A,Hogar,77.05,10,8,26.05698,-98.31215,Hogar Reunión,UT_DENSIDAD,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
926,2,C,Receso,117.23,10,10,26.0284,-98.43882,Parada Técnica,UT_CARRETERA_GAS,TRAIN,La Capillita,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
927,2,C,Receso,135.13,12,12,25.92283,-98.26913,Parada Técnica,UT_CARRETERA_GAS,TRAIN,Santa María,Reynosa,Tamaulipas,G14D13,R,2,0,0,1
928,2,BC,Receso,112.0,12,4,26.39945,-99.02597,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Ciudad Miguel Alemán,Miguel Alemán,Tamaulipas,G14A79,U,19997,9934,10063,5718
929,2,C,Hogar,83.07,10,10,25.99169,-98.07486,Hogar Reunión,UT_DENSIDAD,TRAIN,Heraclio Tavares,Río Bravo,Tamaulipas,G14D13,R,0,0,0,0
858,2,C,Receso,0.0,0,0,0.0,0.0,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,Las Casas Grandes,Matamoros,Tamaulipas,G14D16,R,66,42,24,22
931,2,C,Hogar,114.0,14,12,26.04801,-98.37562,Hogar Reunión,UT_DENSIDAD,TRAIN,Siete Hermanos,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
932,2,C,Receso,161.93,14,15,26.38915,-99.0183,Clásico,UT_CARRETERA_GAS,TRAIN,Elvia Salinas,Miguel Alemán,Tamaulipas,G14A79,R,0,0,0,0
933,2,C,Hogar,124.0,11,10,26.06831,-98.305,Hogar Reunión,UT_DENSIDAD,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
934,2,C,Hogar,89.4,10,10,26.05878,-98.29961,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
935,2,C,Hogar,152.0,13,12,25.99116,-98.09066,Hogar Reunión,UT_DENSIDAD,TRAIN,Río Bravo,Río Bravo,Tamaulipas,G14B83,R,9,0,0,2
936,2,C,Receso,110.0,12,10,26.08377,-98.30029,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Reynosa,Reynosa,Tamaulipas,G14B83,U,589466,293880,295586,164916
937,2,C,Base,75.0,6,3,26.23352,-98.59779,Hogar Reunión,UT_GAS_URBANA,TRAIN,Ciudad Gustavo Díaz Ordaz,Gustavo Díaz Ordaz,Tamaulipas,G14B82,U,11523,5806,5717,3297
938,2,C,Base,132.0,12,10,26.39773,-99.03788,Hogar Reunión,UT_GAS_URBANA,TRAIN,Ciudad Miguel Alemán,Miguel Alemán,Tamaulipas,G14A79,U,19997,9934,10063,5718
939,2,C,Receso,131.5,12,12,26.02647,-98.44417,Parada Técnica,UT_CARRETERA_GAS,TRAIN,San Cristóbal,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
1,2,C,Hogar,0.0,0,0,26.00177,-98.24284,Hogar Reunión,UT_DENSIDAD,TRAIN,Juárez,Reynosa,Tamaulipas,G14D13,R,0,0,0,0
19,2,C,Hogar,0.0,0,0,25.9944,-98.11901,Hogar Reunión,UT_DENSIDAD,TRAIN,Ninguno,Río Bravo,Tamaulipas,G14D13,R,0,0,0,0
18,2,C,Hogar,0.0,0,0,26.05197,-98.28736,Hogar Reunión,UT_DENSIDAD,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
17,2,C,Base,0.0,0,0,26.05687,-98.36383,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,Siete Hermanos,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
16,2,C,Hogar,0.0,0,0,26.02393,-98.34394,Hogar Reunión,UT_DENSIDAD,TRAIN,El Milagro,Reynosa,Tamaulipas,G14B83,R,2,0,0,1
15,2,C,Receso,0.0,0,0,26.04645,-98.32298,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,Quinta la Anacua,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
14,2,C,Receso,0.0,0,0,26.21178,-98.5901,Parada Técnica,UT_CARRETERA_GAS,TRAIN,Las Palmas,Gustavo Díaz Ordaz,Tamaulipas,G14B82,R,0,0,0,0
13,2,C,Base,0.0,0,0,25.98686,-98.09433,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,Ciudad Río Bravo,Río Bravo,Tamaulipas,G14D13,U,95647,47631,48016,25373
12,2,C,Hogar,0.0,0,0,25.99668,-98.26116,Hogar Reunión,UT_DENSIDAD,TRAIN,La Retama,Reynosa,Tamaulipas,G14D13,R,375,189,186,84
11,2,C,Hogar,0.0,0,0,26.00828,-98.40705,Hogar Reunión,UT_DENSIDAD,TRAIN,Charco Escondido,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
8,2,C,Base,0.0,0,0,26.04768,-98.2894,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,ALCOM,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
3,2,C,Hogar,0.0,0,0,26.02464,-98.26098,Hogar Reunión,UT_DENSIDAD,TRAIN,Juárez,Reynosa,Tamaulipas,G14D13,R,0,0,0,0
4,2,A,Hogar,0.0,0,0,26.04326,-98.23851,Hogar Reunión,UT_DENSIDAD,TRAIN,Corrales,Reynosa,Tamaulipas,G14B83,R,40,21,19,13
5,2,C,Hogar,0.0,0,0,26.06397,-98.26165,Hogar Reunión,UT_DENSIDAD,TRAIN,Arnoldo García Olivares,Reynosa,Tamaulipas,G14B83,R,0,0,0,0
7,2,C,Hogar,0.0,0,0,26.08957,-98.33238,Hogar Reunión,UT_DENSIDAD,TRAIN,La Lechería (Humberto Gutiérrez),Reynosa,Tamaulipas,G14B82,R,0,0,0,0
9,2,C,Hogar,0.0,0,0,26.01405,-98.39384,Hogar Reunión,UT_DENSIDAD,TRAIN,Charco Escondido,Reynosa,Tamaulipas,G14B82,R,0,0,0,0
6,2,C,Hogar,0.0,0,0,26.02745,-98.35609,Hogar Reunión,UT_DENSIDAD,TRAIN,Rancherías,Reynosa,Tamaulipas,G14B82,R,3,0,0,1
236,3,B,Hogar,130.0,12,0,25.60325,-100.25761,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
345,3,A,Hogar,97.5,10,7,25.64527,-100.37938,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
204,3,AB,Base,122.4,12,0,25.65211,-100.37786,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
214,3,BC,Receso,127.36,11,0,25.66708,-100.2804,Oficinistas,UT_GAS_URBANA,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
846,3,B,Hogar,85.22,10,0,25.65985,-100.34713,Oficinistas,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
841,3,B,Hogar,0.0,0,0,25.58732,-100.27536,Hogar Reunión,UT_DENSIDAD,TRAIN,El Arroyo,Monterrey,Nuevo León,G14C26,R,3,0,0,1
221,3,AB,Receso,168.4,12,0,25.65854,-100.35639,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
222,3,AB,Receso,112.0,9,0,25.6544,-100.29456,Oficinistas,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
827,3,B,Base,0.0,0,0,25.52392,-100.20669,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,La Ilusión,Santiago,Nuevo León,G14C26,R,0,0,0,0
234,3,A,Receso,111.14,12,0,25.65389,-100.34217,Parada Técnica,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
246,3,B,Base,100.57,14,0,25.64233,-100.27841,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
167,3,BC,Hogar,0.0,8,0,25.64782,-100.27427,Clásico,UT_GAS_URBANA,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
237,3,B,Hogar,127.64,12,0,25.64791,-100.29759,Clásico,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
804,3,B,Hogar,0.0,0,0,25.54712,-100.23021,Hogar Reunión,UT_DENSIDAD,TRAIN,Sagrados Corazones de Jesús y de María,Monterrey,Nuevo León,G14C26,R,6,0,0,1
243,3,AB,Receso,149.7,11,0,25.63751,-100.31216,Parada Técnica,UT_GAS_URBANA,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
242,3,BC,Receso,0.0,8,0,25.65538,-100.29421,Oficinistas,UT_GAS_URBANA,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
241,3,BC,Receso,97.31,10,0,25.67252,-100.35968,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,Casa Blanca,Monterrey,Nuevo León,G14C25,R,0,0,0,0
178,3,AB,Base,103.6,11,0,25.66035,-100.38279,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
207,3,AB,Base,93.6,10,0,25.65248,-100.36226,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
169,3,AB,Base,119.3,10,0,25.65122,-100.33959,Oficinistas,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
171,3,AB,Hogar,110.1,10,0,25.66523,-100.34199,Clásico,UT_TRAFICO_PEATONAL,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
173,3,AB,Hogar,99.0,8,0,25.6217,-100.29776,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
174,3,AB,Hogar,0.0,12,0,25.62244,-100.28191,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
175,3,BC,Base,136.0,12,0,25.64811,-100.32974,Parada Técnica,UT_GAS_URBANA,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
176,3,AB,Hogar,0.0,10,0,25.63944,-100.27006,Clásico,UT_TRAFICO_PEATONAL,TRAIN,Receptora de Televisa,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
177,3,BC,Base,0.0,12,0,25.64667,-100.29488,Clásico,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
507,3,C,Hogar,107.8,13,9,25.65665,-100.26909,Hogar Reunión,UT_DENSIDAD,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
179,3,AB,Hogar,0.0,11,0,25.60124,-100.26406,Clásico,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
181,3,AB,Hogar,105.65,12,10,25.6296,-100.27825,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
184,3,AB,Hogar,0.0,11,0,25.62076,-100.28546,Clásico,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
185,3,AB,Receso,106.96,12,6,25.66474,-100.38099,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
349,3,AB,Base,0.0,10,0,25.65609,-100.33998,Parada Técnica,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
504,3,B,Hogar,0.0,13,0,25.62039,-100.28323,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
196,3,BC,Receso,0.0,12,0,25.56563,-100.23929,Parada Técnica,UT_CARRETERA_GAS,TRAIN,Sagrados Corazones de Jesús y de María,Monterrey,Nuevo León,G14C26,R,6,0,0,1
284,3,C,Receso,124.6,18,0,25.53601,-100.21905,Parada Técnica,UT_CARRETERA_GAS,TRAIN,Sagrados Corazones de Jesús y de María,Monterrey,Nuevo León,G14C26,R,6,0,0,1
725,3,C,Hogar,0.0,0,0,25.66995,-100.27144,Hogar Reunión,UT_DENSIDAD,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
316,3,B,Base,98.0,9,0,25.65519,-100.35268,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
271,3,BC,Hogar,117.2,13,0,25.63876,-100.38256,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
311,3,C,Receso,101.0,10,0,25.59757,-100.26299,Parada Técnica,UT_CARRETERA_GAS,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
604,3,C,Hogar,0.0,13,0,25.62711,-100.28613,Hogar Reunión,UT_DENSIDAD,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
274,3,C,Receso,105.3,14,0,25.56632,-100.23881,Parada Técnica,UT_GAS_URBANA,TRAIN,Sagrados Corazones de Jesús y de María,Monterrey,Nuevo León,G14C26,R,6,0,0,1
276,3,BC,Receso,109.82,17,0,25.66113,-100.39875,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
309,3,B,Receso,77.0,14,0,25.65671,-100.36253,Parada Técnica,UT_DENSIDAD,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
308,3,AB,Hogar,112.5,12,0,25.64252,-100.33347,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
584,3,C,Hogar,0.0,13,0,25.66242,-100.29553,Hogar Reunión,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
287,3,AB,Base,105.34,17,0,25.58131,-100.25847,Clásico,UT_DENSIDAD,TRAIN,El Arroyo,Monterrey,Nuevo León,G14C26,R,3,0,0,1
656,3,C,Base,0.0,0,0,25.66196,-100.31357,Parada Técnica,UT_GAS_URBANA,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
629,3,C,Hogar,0.0,0,0,25.6821,-100.41138,Hogar Reunión,UT_DENSIDAD,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
295,3,C,Receso,108.0,16,0,25.65979,-100.39622,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
303,3,B,Base,88.0,12,0,25.65706,-100.38443,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,San Pedro Garza García,San Pedro Garza García,Nuevo León,G14C25,U,122627,57608,65019,31929
638,3,C,Receso,0.0,0,0,25.66655,-100.27964,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,Guadalupe,Guadalupe,Nuevo León,G14C26,U,673616,334519,339097,171149
567,3,B,Base,0.0,13,0,25.64856,-100.3572,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
553,3,B,Base,0.0,13,0,25.62432,-100.29972,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
554,3,C,Receso,0.0,0,0,25.65033,-100.3553,Oficinistas,UT_DENSIDAD,TRAIN,El Sendero,San Pedro Garza García,Nuevo León,G14C25,R,6,0,0,1
774,3,C,Receso,0.0,0,0,25.53083,-100.21282,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,La Ilusión,Santiago,Nuevo León,G14C26,R,0,0,0,0
251,3,C,Receso,110.94,14,0,25.66742,-100.28471,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
252,3,B,Receso,120.8,15,0,25.6321,-100.27243,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,Receptora de Televisa,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
338,3,C,Hogar,99.0,10,0,25.61578,-100.27783,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Cañadas del Sur,Monterrey,Nuevo León,G14C26,R,11,0,0,2
337,3,C,Hogar,106.0,10,0,25.66014,-100.28657,Hogar Reunión,UT_DENSIDAD,TRAIN,Monterrey,Monterrey,Nuevo León,G14C26,U,1135512,561638,573874,297816
